Respondent ID,Collector ID,Which country perspective will you share in this survey?,State/Province,"Please confirm your region, based on the Council’s regional classification.",Which sector do you represent?,What is your primary energy focus?,What is the stage of your organisation?,What is your current role within the organization?,What is your gender?,What is your age group?,Are you a part of the Council’s Global or National Future Energy Leaders programme?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,Company
1.15021E+11,437952640,Nigeria,,Africa,Government / Public Sector,,,Senior-Level,Male,50-65,,Medium,High,High,High,High,High,High,Very High,High,Very High,Very High,Very High,High,High,Very High,High,High,Low,High,High,Medium,High,High,Low,Low,Low,Low,High,Medium,High,Low,High,High,High,High,High,High,Medium,Low,High,Very Low,Medium,Medium,Low,Very High,Medium,Energy Commission of Nigeria
1.15021E+11,437952640,Latvia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Start-up or Scale-up,Top-Level,Male,<35,Yes,High,High,Very High,High,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Very Low,Very Low,Very Low,Very Low,Very Low,Very Low,High,Medium,Low,Medium,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Very High,Medium,Low,Low,Low,Low,Very High,Medium,
1.15021E+11,437952640,Estonia,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Very High,Very High,High,High,Medium,High,Very High,Very High,Very High,Very High,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,High,Low,Low,Medium,High,Medium,Medium,Medium,Medium,Very High,Very High,Very High,Very High,Medium,Medium,High,Very High,Medium,High,High,Medium,Medium,High,Low,Medium,Very High,Low,
1.15021E+11,438083829,China,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,65+,,High,High,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,Medium,High,Medium,High,High,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,High,High,Very High,High,High,High,High,Medium,Very High,Low,北京辰原科技有限公司
1.15021E+11,437952640,Belgium,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,50-65,,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,Low,Medium,Low,Medium,Medium,Medium,SCK CEN
1.15021E+11,438080535,Spain,,Europe,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Very High,Very High,High,High,Very High,Very High,Very High,High,High,High,High,High,High,Medium,High,Very High,High,High,High,Very High,High,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Very High,Very High,High,High,High,Medium,High,Medium,High,Medium,High,Medium,Very High,Medium,CTGE
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Medium,Very High,High,High,High,Medium,Medium,Medium,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Very High,Medium,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Sembcorp
1.15021E+11,438123497,Italy,,Europe,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Mid-Level,Female,35-50,,Medium,High,Medium,Medium,Low,Medium,Very Low,Very Low,Very High,Very High,Very High,Very High,Medium,Medium,Low,Low,High,High,High,Very High,Very High,Medium,Medium,High,Low,High,High,High,Low,Medium,High,High,Low,Medium,Low,Low,Very Low,Medium,High,Medium,Not Applicable,Not Applicable,Not Applicable,Very High,Not Applicable,Not Applicable,
1.15021E+11,438123497,Belgium,,Europe,Government / Public Sector,,,Other,Female,<35,No,Very High,Very High,High,Very High,Medium,High,High,Very High,Very High,Very High,Very High,Very High,Medium,High,Medium,Medium,Very High,Very High,Medium,High,High,High,Very High,Very High,High,High,DK,DK,High,Medium,DK,DK,High,High,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,DK,DK,DK,DK,
1.15021E+11,438158842,Indonesia,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,High,High,High,High,Medium,Medium,High,Medium,High,Medium,High,Medium,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,High,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Low,Low,Low,Low,High,High,Sembcorp 
1.15021E+11,437952640,Nigeria,,Africa,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Female,<35,No,Medium,Very High,High,Very High,Medium,High,Medium,Very High,High,Medium,High,High,Medium,Very High,Very High,High,High,High,Medium,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,High,Medium,Medium,High,High,High,High,High,High,Medium,Medium,High,High,Tradmagic group 
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,Medium,Medium,Low,Low,Low,Low,Low,Low,High,High,Low,Low,High,High,High,High,Medium,Medium,Low,Low,Medium,Medium,High,High,Low,Low,Low,Low,High,High,Low,Low,Medium,Medium,High,High,High,High,Low,Low,High,High,Low,Low,Medium,Medium,
1.15021E+11,437952640,Switzerland,,Europe,Other (please specify),,,Senior-Level,Male,35-50,,High,Very High,High,Very High,High,Very High,High,Very High,High,High,High,Medium,High,Very High,High,High,Very High,Very High,Very High,Very High,Medium,Medium,Medium,Very High,Medium,Very High,Medium,Very High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,
1.15021E+11,438083829,China,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Top-Level,Male,50-65,,Medium,Very High,High,High,Medium,Low,Very High,High,Very High,Very High,High,High,Not Applicable,Low,Medium,Very High,Low,Medium,Very High,Medium,Very High,Very High,Medium,Medium,Medium,High,Very High,High,Medium,Medium,Medium,High,Not Applicable,Medium,Very High,Very High,High,Low,Very High,High,High,DK,Medium,Not Applicable,Very High,DK,Chongqing Renewable Energy Society
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Female,35-50,,Medium,Low,High,Low,DK,DK,Not Applicable,Not Applicable,Medium,Low,Not Applicable,Not Applicable,Medium,Low,DK,DK,Medium,Low,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Medium,Medium,Medium,Medium,Low,Low,Not Applicable,Not Applicable,Medium,Low,Not Applicable,Not Applicable,High,Medium,High,Low,DK,DK,High,Low,DK,DK,Not Applicable,Not Applicable,
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Female,35-50,,High,Medium,High,Low,Medium,Medium,High,Very Low,High,Low,High,Low,Very High,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Low,High,Low,High,Low,Medium,Low,Very High,High,Very High,Medium,High,Medium,High,Low,High,Low,Very High,Low,High,High,Medium,High,Medium,Medium,
1.15004E+11,438083829,China,,Asia,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Other,Female,65+,,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,上海新能源行业协会
1.15021E+11,437952640,Nigeria,,Africa,Government / Public Sector,,,Top-Level,Male,50-65,,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,National Population Commission 
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Very High,High,Very High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Low,Low,Low,Low,Low,Low,Medium,Low,Medium,Low,Low,Low,Medium,Low,Low,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Sembcorp
1.15021E+11,438158842,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,35-50,,Medium,Medium,Medium,Medium,High,High,High,High,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,High,Low,Low,Low,Low,High,High,sembcorp
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,High,High,Medium,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Very Low,Low,Medium,Low,Medium,Low,Medium,Medium,Medium,High,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,SCI
1.15021E+11,438158842,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Female,35-50,,High,High,High,Medium,High,High,High,Medium,High,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,Low,High,Low,High,Low,High,Low,High,Low,High,High,High,High,Medium,Low,High,Medium,High,Low,Medium,High,Medium,High,High,High,
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Prefer not to say,50-65,,High,Medium,Medium,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,High,Medium,Medium,High,High,High,High,High,High,High,High,Medium,High,Medium,High,Medium,High,Medium,High,High,Medium,High,High,High,Medium,High,High,High,
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Senior-Level,Female,35-50,,High,Medium,Medium,Low,Medium,Medium,High,High,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,High,Medium,Low,Medium,Low,Low,Medium,High,Medium,High,Medium,Low,High,Low,High,High,High,High,Medium,Low,High,Medium,Medium,Low,High,High,Medium,Low,Medium,Low,
1.15021E+11,438158842,China,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,High,High,High,High,Very High,Very High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Low,Low,Low,Low,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,Very High,Very High,Very High,Very High,High,High,Medium,Medium,Very High,Very High,Sembcorp
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Senior-Level,Female,50-65,,Very High,High,High,Medium,Very High,High,High,Medium,Medium,Medium,Low,Low,High,Medium,High,Medium,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,High,High,Medium,Sembcorp Industries Limited
1.15021E+11,438158842,Singapore,,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Other Energy-Related Services (utilities, grid management, storage solutions, energy efficiency etc.)",Established Organisation (more than 10 years existence),Senior-Level,Male,50-65,,Very High,Very High,High,High,Medium,Medium,Very High,High,High,High,Very High,Very High,Medium,High,Very High,Very High,DK,DK,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Medium,High,Medium,Medium,High,Very High,Very High,Very High,Very High,Very High,Very High,Very High,Medium,Medium,High,Medium,High,High,DK,DK,DK,DK,Medium,Medium,Sembcorp Utilities Services Pte Ltd
1.15016E+11,437952640,"Hong Kong, China",,Asia,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Mid-Level,Male,35-50,,Very High,High,Very High,High,Medium,Low,Very High,High,Very High,High,Very Low,Very Low,Very High,High,Very High,Very High,Very Low,Very Low,Very Low,Very Low,Low,Low,Very High,Very High,Low,Very Low,Medium,Low,High,Medium,High,Medium,Very High,Very High,High,Medium,High,High,High,Medium,Low,Low,Low,Low,Low,Low,
1.15021E+11,437952640,Colombia,,Latin America and the Caribbean,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Senior-Level,Male,65+,,Low,Medium,Low,Medium,Very Low,Low,Very Low,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,High,Medium,Medium,Very High,High,High,Low,High,Medium,Very Low,Medium,Low,High,High,Medium,Medium,Medium,Very Low,Medium,High,Medium,High,High,Very High,Medium,Very High,Medium,Universidad de Santander 
1.15018E+11,438142549,Mexico,,North America,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Mid-Level,Male,<35,No,Medium,High,Medium,Very High,Medium,High,High,Very High,Medium,High,Low,Low,Very High,Very High,High,High,Very High,High,High,High,Very Low,Not Applicable,Very High,High,High,High,High,High,High,High,High,Very High,High,Very High,Medium,High,High,Low,High,Medium,Medium,Very High,Medium,High,High,High,Grupo México
1.15021E+11,438219378,Colombia,,Latin America and the Caribbean,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Non-Fossil Fuels (solar, wind, hydro, geothermal, nuclear)",Established Organisation (more than 10 years existence),Board or Advisory Role,Female,50-65,,High,High,High,Low,High,Medium,Very High,Medium,High,Low,Low,Medium,High,Low,Medium,Low,Medium,Low,High,Very High,High,Low,Medium,Medium,High,Low,High,Low,Very High,Very High,Very High,Very High,High,Medium,Medium,Low,Medium,Low,High,Low,High,Low,Medium,Low,Medium,Low,USAENE
1.15021E+11,437952640,Nigeria,,Africa,"Energy Sector (oil, gas, renewables, nuclear, utilities, etc.)","Fossil Fuels (oil, gas, coal)",Established Organisation (more than 10 years existence),Top-Level,Male,50-65,,High,High,High,High,Very High,Medium,Very High,Very High,High,Very High,Very High,High,Low,Very Low,Very High,High,Very High,Low,Very High,Very High,Very Low,Very Low,Medium,Very Low,Very Low,DK,DK,DK,Very High,Very High,Very High,High,Very High,Very High,Very High,Very High,Very High,Very High,DK,DK,DK,DK,DK,DK,Very High,Very High,Servon Nig Ltd 
1.15021E+11,437952640,Nigeria,,Africa,"Energy Institutions (universities, think tanks, research, associations, NGOs etc.)",,,Board or Advisory Role,Male,35-50,,Very High,Very High,High,High,High,High,High,High,High,High,High,High,High,Very High,Very High,Very High,High,High,Very High,Very High,Very High,Very High,Medium,High,Medium,High,High,High,High,High,High,High,High,High,Very High,Very High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,MES Energy 
